folder n coef type seed tests id
dataset_16_800k 537002 7071 1 77 1000 6077
dataset_16_800k 31824 42857 1 78 1000 6078
dataset_16_800k 179180 3616 1 79 1000 6079
dataset_16_800k 180408 57368 1 80 1000 6080
dataset_16_800k 114981 64968 1 81 1000 6081
dataset_16_800k 52337 17529 1 82 1000 6082
dataset_16_800k 776121 39346 1 83 1000 6083
dataset_16_800k 206548 25684 1 84 1000 6084
dataset_16_800k 614318 26268 1 85 1000 6085
dataset_16_800k 704906 9663 1 86 1000 6086
dataset_16_800k 631007 8884 1 87 1000 6087
dataset_16_800k 767704 14610 1 88 1000 6088
dataset_16_800k 166736 64263 1 89 1000 6089
dataset_16_800k 90344 65423 1 90 1000 6090
dataset_16_800k 432393 15286 1 91 1000 6091
dataset_16_800k 619579 56812 1 92 1000 6092
dataset_16_800k 789091 7910 1 93 1000 6093
dataset_16_800k 606385 62929 1 94 1000 6094
dataset_16_800k 276256 64501 1 95 1000 6095
dataset_16_800k 7390 49558 1 96 1000 6096
dataset_16_800k 325549 25332 1 97 1000 6097
dataset_16_800k 490388 15411 1 98 1000 6098
dataset_16_800k 693453 38490 1 99 1000 6099
dataset_16_800k 355472 24791 2 0 1000 6100
dataset_16_800k 430830 48798 2 1 1000 6101
dataset_16_800k 129404 56275 2 2 1000 6102
dataset_16_800k 303052 45422 2 3 1000 6103
dataset_16_800k 158447 45748 2 4 1000 6104
dataset_16_800k 66538 9038 2 5 1000 6105
dataset_16_800k 687186 58941 2 6 1000 6106
dataset_16_800k 507461 50699 2 7 1000 6107
dataset_16_800k 179104 59266 2 8 1000 6108
dataset_16_800k 507135 24365 2 9 1000 6109
dataset_16_800k 133105 43164 2 10 1000 6110
dataset_16_800k 677692 49428 2 11 1000 6111
dataset_16_800k 462483 3813 2 12 1000 6112
dataset_16_800k 434129 47234 2 13 1000 6113
dataset_16_800k 383565 26552 2 14 1000 6114
dataset_16_800k 89055 36760 2 15 1000 6115
dataset_16_800k 542403 16406 2 16 1000 6116
dataset_16_800k 180272 41522 2 17 1000 6117
dataset_16_800k 566239 50763 2 18 1000 6118
dataset_16_800k 388134 38164 2 19 1000 6119
dataset_16_800k 616440 38593 2 20 1000 6120
dataset_16_800k 671730 7743 2 21 1000 6121
dataset_16_800k 426718 25210 2 22 1000 6122
dataset_16_800k 669831 59265 2 23 1000 6123
dataset_16_800k 293979 30045 2 24 1000 6124
dataset_16_800k 785789 56462 2 25 1000 6125
dataset_16_800k 391680 7357 2 26 1000 6126
dataset_16_800k 555824 22012 2 27 1000 6127
dataset_16_800k 230235 10727 2 28 1000 6128
dataset_16_800k 614688 53693 2 29 1000 6129
dataset_16_800k 638490 43985 2 30 1000 6130
dataset_16_800k 761226 52075 2 31 1000 6131
dataset_16_800k 65106 55923 2 32 1000 6132
dataset_16_800k 384300 4939 2 33 1000 6133
dataset_16_800k 732947 13879 2 34 1000 6134
dataset_16_800k 4239 17901 2 35 1000 6135
dataset_16_800k 122483 4918 2 36 1000 6136
dataset_16_800k 493018 56429 2 37 1000 6137
dataset_16_800k 210203 34400 2 38 1000 6138
dataset_16_800k 302413 44021 2 39 1000 6139
dataset_16_800k 231250 57621 2 40 1000 6140
dataset_16_800k 74458 46055 2 41 1000 6141
dataset_16_800k 779280 27925 2 42 1000 6142
dataset_16_800k 573303 56527 2 43 1000 6143
dataset_16_800k 355188 24185 2 44 1000 6144
dataset_16_800k 23821 26407 2 45 1000 6145
dataset_16_800k 770075 17108 2 46 1000 6146
dataset_16_800k 446351 36387 2 47 1000 6147
dataset_16_800k 409516 10318 2 48 1000 6148
dataset_16_800k 83497 29674 2 49 1000 6149
dataset_16_800k 363086 64169 2 50 1000 6150
dataset_16_800k 370215 38029 2 51 1000 6151
dataset_16_800k 282765 64732 2 52 1000 6152
dataset_16_800k 764844 17552 2 53 1000 6153
dataset_16_800k 140527 20671 2 54 1000 6154
dataset_16_800k 778852 11677 2 55 1000 6155
dataset_16_800k 573367 43340 2 56 1000 6156
dataset_16_800k 274673 39558 2 57 1000 6157
dataset_16_800k 657897 13499 2 58 1000 6158
dataset_16_800k 589365 12970 2 59 1000 6159
dataset_16_800k 303713 38477 2 60 1000 6160
dataset_16_800k 777434 29133 2 61 1000 6161
dataset_16_800k 518159 57231 2 62 1000 6162
dataset_16_800k 410085 61728 2 63 1000 6163
dataset_16_800k 741041 14308 2 64 1000 6164
dataset_16_800k 436005 13177 2 65 1000 6165
dataset_16_800k 660081 61687 2 66 1000 6166
dataset_16_800k 407378 17747 2 67 1000 6167
dataset_16_800k 235777 44636 2 68 1000 6168
dataset_16_800k 650067 9812 2 69 1000 6169
dataset_16_800k 73513 22782 2 70 1000 6170
dataset_16_800k 273233 4778 2 71 1000 6171
dataset_16_800k 112036 28238 2 72 1000 6172
dataset_16_800k 457707 6769 2 73 1000 6173
dataset_16_800k 407752 269 2 74 1000 6174
dataset_16_800k 39155 44216 2 75 1000 6175
dataset_16_800k 529566 17790 2 76 1000 6176
dataset_16_800k 18740 15920 2 77 1000 6177
dataset_16_800k 31068 57510 2 78 1000 6178
dataset_16_800k 464534 32192 2 79 1000 6179
dataset_16_800k 215928 54638 2 80 1000 6180
dataset_16_800k 329967 17790 2 81 1000 6181
dataset_16_800k 705694 23728 2 82 1000 6182
dataset_16_800k 488209 62425 2 83 1000 6183
dataset_16_800k 585796 31564 2 84 1000 6184
dataset_16_800k 47022 47662 2 85 1000 6185
dataset_16_800k 429482 34508 2 86 1000 6186
dataset_16_800k 770382 65354 2 87 1000 6187
dataset_16_800k 3024 33873 2 88 1000 6188
dataset_16_800k 697658 3821 2 89 1000 6189
dataset_16_800k 481006 25198 2 90 1000 6190
dataset_16_800k 155789 57494 2 91 1000 6191
dataset_16_800k 186784 23413 2 92 1000 6192
dataset_16_800k 626676 7608 2 93 1000 6193
dataset_16_800k 486799 59332 2 94 1000 6194
dataset_16_800k 31379 53034 2 95 1000 6195
dataset_16_800k 791357 12310 2 96 1000 6196
dataset_16_800k 619076 31184 2 97 1000 6197
dataset_16_800k 458894 52177 2 98 1000 6198
dataset_16_800k 8936 10688 2 99 1000 6199
dataset_16_800k 282245 21495 3 0 1000 6200
dataset_16_800k 551978 38714 3 1 1000 6201
dataset_16_800k 298602 14761 3 2 1000 6202
dataset_16_800k 642442 58295 3 3 1000 6203
dataset_16_800k 535228 29734 3 4 1000 6204
dataset_16_800k 606769 43312 3 5 1000 6205
dataset_16_800k 788486 36896 3 6 1000 6206
dataset_16_800k 156070 40552 3 7 1000 6207
dataset_16_800k 607739 60739 3 8 1000 6208
dataset_16_800k 595061 44107 3 9 1000 6209
dataset_16_800k 113875 17279 3 10 1000 6210
dataset_16_800k 166245 43770 3 11 1000 6211
dataset_16_800k 261781 63615 3 12 1000 6212
dataset_16_800k 307221 27295 3 13 1000 6213
dataset_16_800k 485391 2483 3 14 1000 6214
dataset_16_800k 390235 13988 3 15 1000 6215
dataset_16_800k 761840 23178 3 16 1000 6216
dataset_16_800k 234233 53706 3 17 1000 6217
dataset_16_800k 714929 35755 3 18 1000 6218
dataset_16_800k 287566 25843 3 19 1000 6219
dataset_16_800k 55118 491 3 20 1000 6220
dataset_16_800k 65981 52509 3 21 1000 6221
dataset_16_800k 69828 3240 3 22 1000 6222
dataset_16_800k 270869 59715 3 23 1000 6223
dataset_16_800k 560625 29297 3 24 1000 6224
dataset_16_800k 279146 21988 3 25 1000 6225
dataset_16_800k 698291 23444 3 26 1000 6226
dataset_16_800k 116235 55731 3 27 1000 6227
dataset_16_800k 466660 59979 3 28 1000 6228
dataset_16_800k 445272 229 3 29 1000 6229
dataset_16_800k 746233 24322 3 30 1000 6230
dataset_16_800k 281761 40349 3 31 1000 6231
dataset_16_800k 528202 42368 3 32 1000 6232
dataset_16_800k 582638 16517 3 33 1000 6233
dataset_16_800k 107159 62201 3 34 1000 6234
dataset_16_800k 138245 18151 3 35 1000 6235
dataset_16_800k 8792 45594 3 36 1000 6236
dataset_16_800k 793140 47781 3 37 1000 6237
dataset_16_800k 328436 2753 3 38 1000 6238
dataset_16_800k 283806 30926 3 39 1000 6239
dataset_16_800k 69391 57754 3 40 1000 6240
dataset_16_800k 523217 2943 3 41 1000 6241
dataset_16_800k 264976 4861 3 42 1000 6242
dataset_16_800k 132976 15556 3 43 1000 6243
dataset_16_800k 599566 48239 3 44 1000 6244
dataset_16_800k 212409 14214 3 45 1000 6245
dataset_16_800k 107994 31124 3 46 1000 6246
dataset_16_800k 23664 25276 3 47 1000 6247
dataset_16_800k 771663 59531 3 48 1000 6248
dataset_16_800k 440920 10709 3 49 1000 6249
dataset_16_800k 754041 38883 3 50 1000 6250
dataset_16_800k 113258 27359 3 51 1000 6251
dataset_16_800k 520053 28174 3 52 1000 6252
dataset_16_800k 680698 22292 3 53 1000 6253
dataset_16_800k 223603 52095 3 54 1000 6254
dataset_16_800k 555526 5130 3 55 1000 6255
dataset_16_800k 569033 7000 3 56 1000 6256
dataset_16_800k 410997 14385 3 57 1000 6257
dataset_16_800k 769161 63139 3 58 1000 6258
dataset_16_800k 68493 1383 3 59 1000 6259
dataset_16_800k 158938 42659 3 60 1000 6260
dataset_16_800k 521247 49614 3 61 1000 6261
dataset_16_800k 539095 33576 3 62 1000 6262
dataset_16_800k 72036 22740 3 63 1000 6263
dataset_16_800k 788651 41033 3 64 1000 6264
dataset_16_800k 525002 19471 3 65 1000 6265
dataset_16_800k 32832 8683 3 66 1000 6266
dataset_16_800k 426806 8901 3 67 1000 6267
dataset_16_800k 711486 44363 3 68 1000 6268
dataset_16_800k 579522 42475 3 69 1000 6269
dataset_16_800k 12247 10234 3 70 1000 6270
dataset_16_800k 501836 14339 3 71 1000 6271
dataset_16_800k 90375 41119 3 72 1000 6272
dataset_16_800k 146537 60619 3 73 1000 6273
dataset_16_800k 510272 31529 3 74 1000 6274
dataset_16_800k 674032 48288 3 75 1000 6275
dataset_16_800k 705169 18306 3 76 1000 6276
dataset_16_800k 689150 58985 3 77 1000 6277
dataset_16_800k 424769 12120 3 78 1000 6278
dataset_16_800k 249013 30439 3 79 1000 6279
dataset_16_800k 727948 31294 3 80 1000 6280
dataset_16_800k 545170 13759 3 81 1000 6281
dataset_16_800k 286116 61969 3 82 1000 6282
dataset_16_800k 538715 33182 3 83 1000 6283
dataset_16_800k 714342 35440 3 84 1000 6284
dataset_16_800k 649366 18934 3 85 1000 6285
dataset_16_800k 477211 31022 3 86 1000 6286
dataset_16_800k 183193 48402 3 87 1000 6287
dataset_16_800k 370332 49438 3 88 1000 6288
dataset_16_800k 615322 20998 3 89 1000 6289
dataset_16_800k 441437 42341 3 90 1000 6290
dataset_16_800k 187892 52771 3 91 1000 6291
dataset_16_800k 474980 13785 3 92 1000 6292
dataset_16_800k 778422 20238 3 93 1000 6293
dataset_16_800k 518429 54361 3 94 1000 6294
dataset_16_800k 185104 5766 3 95 1000 6295
dataset_16_800k 177117 18968 3 96 1000 6296
dataset_16_800k 337485 115 3 97 1000 6297
dataset_16_800k 335440 45597 3 98 1000 6298
dataset_16_800k 744117 24997 3 99 1000 6299
dataset_16_800k 437017 57668 4 0 1000 6300
dataset_16_800k 101670 60322 4 1 1000 6301
dataset_16_800k 639044 65093 4 2 1000 6302
dataset_16_800k 164297 63188 4 3 1000 6303
dataset_16_800k 356115 17744 4 4 1000 6304
dataset_16_800k 429660 21435 4 5 1000 6305
dataset_16_800k 357794 4297 4 6 1000 6306
dataset_16_800k 269057 12091 4 7 1000 6307
dataset_16_800k 25525 21980 4 8 1000 6308
dataset_16_800k 430103 48757 4 9 1000 6309
dataset_16_800k 392790 35187 4 10 1000 6310
dataset_16_800k 106098 63746 4 11 1000 6311
dataset_16_800k 782580 21297 4 12 1000 6312
dataset_16_800k 778916 27347 4 13 1000 6313
dataset_16_800k 459393 63523 4 14 1000 6314
dataset_16_800k 298032 45647 4 15 1000 6315
dataset_16_800k 294894 37359 4 16 1000 6316
dataset_16_800k 581684 38657 4 17 1000 6317
dataset_16_800k 239359 28740 4 18 1000 6318
dataset_16_800k 669584 46970 4 19 1000 6319
dataset_16_800k 579180 2505 4 20 1000 6320
dataset_16_800k 162896 59955 4 21 1000 6321
dataset_16_800k 716195 22257 4 22 1000 6322
dataset_16_800k 175881 24214 4 23 1000 6323
dataset_16_800k 436107 50688 4 24 1000 6324
dataset_16_800k 253743 61816 4 25 1000 6325
dataset_16_800k 5779 10615 4 26 1000 6326
dataset_16_800k 771917 34884 4 27 1000 6327
dataset_16_800k 176430 30665 4 28 1000 6328
dataset_16_800k 172582 45693 4 29 1000 6329
dataset_16_800k 201338 4162 4 30 1000 6330
dataset_16_800k 662785 35109 4 31 1000 6331
dataset_16_800k 227371 20197 4 32 1000 6332
dataset_16_800k 237200 20099 4 33 1000 6333
dataset_16_800k 148199 3317 4 34 1000 6334
dataset_16_800k 176598 45989 4 35 1000 6335
dataset_16_800k 727667 9380 4 36 1000 6336
dataset_16_800k 559359 58968 4 37 1000 6337
dataset_16_800k 313664 36477 4 38 1000 6338
dataset_16_800k 653708 27373 4 39 1000 6339
dataset_16_800k 548802 49714 4 40 1000 6340
dataset_16_800k 192282 12685 4 41 1000 6341
dataset_16_800k 534553 64228 4 42 1000 6342
dataset_16_800k 320497 9751 4 43 1000 6343
dataset_16_800k 250538 4773 4 44 1000 6344
dataset_16_800k 758384 24119 4 45 1000 6345
dataset_16_800k 670563 6873 4 46 1000 6346
dataset_16_800k 335879 4267 4 47 1000 6347
dataset_16_800k 404183 59633 4 48 1000 6348
dataset_16_800k 412319 29744 4 49 1000 6349
dataset_16_800k 474963 24550 4 50 1000 6350
dataset_16_800k 489101 4690 4 51 1000 6351
dataset_16_800k 493133 17137 4 52 1000 6352
dataset_16_800k 26001 28540 4 53 1000 6353
dataset_16_800k 703804 22450 4 54 1000 6354
dataset_16_800k 342288 56655 4 55 1000 6355
dataset_16_800k 598343 22892 4 56 1000 6356
dataset_16_800k 779071 35506 4 57 1000 6357
dataset_16_800k 547773 41930 4 58 1000 6358
dataset_16_800k 482673 2729 4 59 1000 6359
dataset_16_800k 68642 52157 4 60 1000 6360
dataset_16_800k 239755 44309 4 61 1000 6361
dataset_16_800k 26867 5691 4 62 1000 6362
dataset_16_800k 633359 20193 4 63 1000 6363
dataset_16_800k 478547 38719 4 64 1000 6364
dataset_16_800k 493021 43938 4 65 1000 6365
dataset_16_800k 739953 45046 4 66 1000 6366
dataset_16_800k 133113 26534 4 67 1000 6367
dataset_16_800k 78461 55833 4 68 1000 6368
dataset_16_800k 380097 63486 4 69 1000 6369
dataset_16_800k 61013 50266 4 70 1000 6370
dataset_16_800k 362239 23667 4 71 1000 6371
dataset_16_800k 574983 26219 4 72 1000 6372
dataset_16_800k 45769 35832 4 73 1000 6373
dataset_16_800k 718807 17729 4 74 1000 6374
dataset_16_800k 109607 3174 4 75 1000 6375
dataset_16_800k 697966 34312 4 76 1000 6376
dataset_16_800k 233505 38800 4 77 1000 6377
dataset_16_800k 258827 7749 4 78 1000 6378
dataset_16_800k 312074 23436 4 79 1000 6379
dataset_16_800k 557126 63874 4 80 1000 6380
dataset_16_800k 632863 23374 4 81 1000 6381
dataset_16_800k 345656 28826 4 82 1000 6382
dataset_16_800k 167231 48366 4 83 1000 6383
dataset_16_800k 795597 6015 4 84 1000 6384
dataset_16_800k 481989 37925 4 85 1000 6385
dataset_16_800k 661376 31347 4 86 1000 6386
dataset_16_800k 144357 42704 4 87 1000 6387
dataset_16_800k 366119 53176 4 88 1000 6388
dataset_16_800k 96995 19311 4 89 1000 6389
dataset_16_800k 113079 5233 4 90 1000 6390
dataset_16_800k 460833 16954 4 91 1000 6391
dataset_16_800k 98847 14671 4 92 1000 6392
dataset_16_800k 400681 38682 4 93 1000 6393
dataset_16_800k 359103 23588 4 94 1000 6394
dataset_16_800k 730454 12042 4 95 1000 6395
dataset_16_800k 742965 15493 4 96 1000 6396
dataset_16_800k 405854 47524 4 97 1000 6397
dataset_16_800k 262835 60053 4 98 1000 6398
dataset_16_800k 217222 41860 4 99 1000 6399
dataset_16_800k 532920 64549 5 0 1000 6400
dataset_16_800k 611684 23886 5 1 1000 6401
dataset_16_800k 226528 2359 5 2 1000 6402
dataset_16_800k 146141 43030 5 3 1000 6403
dataset_16_800k 21504 8764 5 4 1000 6404
dataset_16_800k 522046 58351 5 5 1000 6405
dataset_16_800k 132133 10818 5 6 1000 6406
dataset_16_800k 302106 4415 5 7 1000 6407
dataset_16_800k 342333 3893 5 8 1000 6408
dataset_16_800k 667413 56914 5 9 1000 6409
dataset_16_800k 541850 54535 5 10 1000 6410
dataset_16_800k 446490 48523 5 11 1000 6411
dataset_16_800k 585874 64543 5 12 1000 6412
dataset_16_800k 741652 62819 5 13 1000 6413
dataset_16_800k 470061 63281 5 14 1000 6414
dataset_16_800k 584693 53474 5 15 1000 6415
dataset_16_800k 595202 35549 5 16 1000 6416
dataset_16_800k 617551 40225 5 17 1000 6417
dataset_16_800k 312937 35432 5 18 1000 6418
dataset_16_800k 261306 58279 5 19 1000 6419
dataset_16_800k 746340 39793 5 20 1000 6420
dataset_16_800k 343596 41834 5 21 1000 6421
dataset_16_800k 334792 51821 5 22 1000 6422
dataset_16_800k 469828 56601 5 23 1000 6423
dataset_16_800k 666228 2405 5 24 1000 6424
dataset_16_800k 543257 28220 5 25 1000 6425
dataset_16_800k 276878 22891 5 26 1000 6426
dataset_16_800k 488340 7504 5 27 1000 6427
dataset_16_800k 157718 22058 5 28 1000 6428
dataset_16_800k 120874 31731 5 29 1000 6429
dataset_16_800k 421960 143 5 30 1000 6430
dataset_16_800k 619546 28643 5 31 1000 6431
dataset_16_800k 793067 47551 5 32 1000 6432
dataset_16_800k 670360 59896 5 33 1000 6433
dataset_16_800k 66491 62299 5 34 1000 6434
dataset_16_800k 570225 22896 5 35 1000 6435
dataset_16_800k 654172 17818 5 36 1000 6436
dataset_16_800k 233154 23134 5 37 1000 6437
dataset_16_800k 641635 10883 5 38 1000 6438
dataset_16_800k 713919 42119 5 39 1000 6439
dataset_16_800k 540443 7204 5 40 1000 6440
dataset_16_800k 112414 52093 5 41 1000 6441
dataset_16_800k 448291 52460 5 42 1000 6442
dataset_16_800k 382896 1907 5 43 1000 6443
dataset_16_800k 539619 8314 5 44 1000 6444
dataset_16_800k 572801 37652 5 45 1000 6445
dataset_16_800k 219750 27990 5 46 1000 6446
dataset_16_800k 581686 8721 5 47 1000 6447
dataset_16_800k 511352 15693 5 48 1000 6448
dataset_16_800k 616265 46275 5 49 1000 6449
dataset_16_800k 122165 20481 5 50 1000 6450
dataset_16_800k 780125 50054 5 51 1000 6451
dataset_16_800k 714413 47728 5 52 1000 6452
dataset_16_800k 427274 9866 5 53 1000 6453
dataset_16_800k 459150 63107 5 54 1000 6454
dataset_16_800k 165231 61392 5 55 1000 6455
dataset_16_800k 743748 7795 5 56 1000 6456
dataset_16_800k 28544 28304 5 57 1000 6457
dataset_16_800k 529695 45208 5 58 1000 6458
dataset_16_800k 660088 31254 5 59 1000 6459
dataset_16_800k 149647 36022 5 60 1000 6460
dataset_16_800k 37315 27136 5 61 1000 6461
dataset_16_800k 415600 50922 5 62 1000 6462
dataset_16_800k 781054 54010 5 63 1000 6463
dataset_16_800k 168819 57070 5 64 1000 6464
dataset_16_800k 169418 24681 5 65 1000 6465
dataset_16_800k 408422 61496 5 66 1000 6466
dataset_16_800k 428966 12133 5 67 1000 6467
dataset_16_800k 429655 13833 5 68 1000 6468
dataset_16_800k 164184 24773 5 69 1000 6469
dataset_16_800k 547020 20475 5 70 1000 6470
dataset_16_800k 54966 21145 5 71 1000 6471
dataset_16_800k 551037 4562 5 72 1000 6472
dataset_16_800k 62625 64151 5 73 1000 6473
dataset_16_800k 224330 8139 5 74 1000 6474
dataset_16_800k 463177 29124 5 75 1000 6475
dataset_16_800k 741806 41175 5 76 1000 6476
dataset_16_800k 717651 57904 5 77 1000 6477
dataset_16_800k 631644 26461 5 78 1000 6478
dataset_16_800k 174202 37121 5 79 1000 6479
dataset_16_800k 374703 63289 5 80 1000 6480
dataset_16_800k 586181 26356 5 81 1000 6481
dataset_16_800k 726203 8870 5 82 1000 6482
dataset_16_800k 771107 7908 5 83 1000 6483
dataset_16_800k 245294 36298 5 84 1000 6484
dataset_16_800k 302620 16497 5 85 1000 6485
dataset_16_800k 128061 46441 5 86 1000 6486
dataset_16_800k 697648 27330 5 87 1000 6487
dataset_16_800k 444705 29318 5 88 1000 6488
dataset_16_800k 66699 63065 5 89 1000 6489
dataset_16_800k 25459 39455 5 90 1000 6490
dataset_16_800k 136926 29491 5 91 1000 6491
dataset_16_800k 276228 33343 5 92 1000 6492
dataset_16_800k 768440 44207 5 93 1000 6493
dataset_16_800k 744936 23572 5 94 1000 6494
dataset_16_800k 489676 60026 5 95 1000 6495
dataset_16_800k 88899 9431 5 96 1000 6496
dataset_16_800k 66471 31859 5 97 1000 6497
dataset_16_800k 186499 57879 5 98 1000 6498
dataset_16_800k 267609 20309 5 99 1000 6499
dataset_16_800k 243439 37616 6 0 1000 6500
dataset_16_800k 594091 8489 6 1 1000 6501
dataset_16_800k 494164 4314 6 2 1000 6502
dataset_16_800k 263304 36709 6 3 1000 6503
dataset_16_800k 128866 63520 6 4 1000 6504
dataset_16_800k 228512 38845 6 5 1000 6505
dataset_16_800k 212436 40122 6 6 1000 6506
dataset_16_800k 581901 63421 6 7 1000 6507
dataset_16_800k 227255 4186 6 8 1000 6508
dataset_16_800k 564119 13324 6 9 1000 6509
dataset_16_800k 173258 6365 6 10 1000 6510
dataset_16_800k 516987 39385 6 11 1000 6511
dataset_16_800k 93277 36273 6 12 1000 6512
dataset_16_800k 224325 37410 6 13 1000 6513
dataset_16_800k 80109 6631 6 14 1000 6514
dataset_16_800k 404271 59232 6 15 1000 6515
dataset_16_800k 19723 62136 6 16 1000 6516
dataset_16_800k 590938 64480 6 17 1000 6517
dataset_16_800k 10954 41471 6 18 1000 6518
dataset_16_800k 369435 7457 6 19 1000 6519
dataset_16_800k 53782 54487 6 20 1000 6520
dataset_16_800k 420631 39535 6 21 1000 6521
dataset_16_800k 246057 54955 6 22 1000 6522
dataset_16_800k 781890 5588 6 23 1000 6523
dataset_16_800k 776546 26523 6 24 1000 6524
dataset_16_800k 152097 24696 6 25 1000 6525
dataset_16_800k 682420 53397 6 26 1000 6526
dataset_16_800k 327800 56552 6 27 1000 6527
dataset_16_800k 647680 44940 6 28 1000 6528
dataset_16_800k 646185 55628 6 29 1000 6529
dataset_16_800k 254782 11851 6 30 1000 6530
dataset_16_800k 261815 9912 6 31 1000 6531
dataset_16_800k 25318 64494 6 32 1000 6532
dataset_16_800k 795654 26016 6 33 1000 6533
dataset_16_800k 618981 39463 6 34 1000 6534
dataset_16_800k 271866 16158 6 35 1000 6535
dataset_16_800k 280379 52264 6 36 1000 6536
dataset_16_800k 402821 27923 6 37 1000 6537
dataset_16_800k 631 53713 6 38 1000 6538
dataset_16_800k 476122 52294 6 39 1000 6539
dataset_16_800k 299448 59265 6 40 1000 6540
dataset_16_800k 97069 62713 6 41 1000 6541
dataset_16_800k 292480 59451 6 42 1000 6542
dataset_16_800k 532134 47060 6 43 1000 6543
dataset_16_800k 315033 41580 6 44 1000 6544
dataset_16_800k 650383 16954 6 45 1000 6545
dataset_16_800k 240636 24632 6 46 1000 6546
dataset_16_800k 316589 55889 6 47 1000 6547
dataset_16_800k 618938 13847 6 48 1000 6548
dataset_16_800k 378216 10520 6 49 1000 6549
dataset_16_800k 120997 46562 6 50 1000 6550
dataset_16_800k 348035 62201 6 51 1000 6551
dataset_16_800k 57831 51132 6 52 1000 6552
dataset_16_800k 178260 44726 6 53 1000 6553
dataset_16_800k 14442 13210 6 54 1000 6554
dataset_16_800k 394392 15418 6 55 1000 6555
dataset_16_800k 723079 39403 6 56 1000 6556
dataset_16_800k 581631 23499 6 57 1000 6557
dataset_16_800k 492979 26915 6 58 1000 6558
dataset_16_800k 568155 47809 6 59 1000 6559
dataset_16_800k 185130 50529 6 60 1000 6560
dataset_16_800k 405990 36598 6 61 1000 6561
dataset_16_800k 422265 579 6 62 1000 6562
dataset_16_800k 194931 47736 6 63 1000 6563
dataset_16_800k 725951 3519 6 64 1000 6564
dataset_16_800k 660275 30 6 65 1000 6565
dataset_16_800k 585004 32944 6 66 1000 6566
dataset_16_800k 431074 5234 6 67 1000 6567
dataset_16_800k 227402 45787 6 68 1000 6568
dataset_16_800k 450231 59247 6 69 1000 6569
dataset_16_800k 730941 3806 6 70 1000 6570
dataset_16_800k 261324 18160 6 71 1000 6571
dataset_16_800k 603418 15804 6 72 1000 6572
dataset_16_800k 280872 47935 6 73 1000 6573
dataset_16_800k 13145 59788 6 74 1000 6574
dataset_16_800k 696473 32726 6 75 1000 6575
dataset_16_800k 703278 18319 6 76 1000 6576
dataset_16_800k 573249 9548 6 77 1000 6577
dataset_16_800k 538625 41623 6 78 1000 6578
dataset_16_800k 412108 38402 6 79 1000 6579
dataset_16_800k 604541 61648 6 80 1000 6580
dataset_16_800k 412385 10695 6 81 1000 6581
dataset_16_800k 180269 43208 6 82 1000 6582
dataset_16_800k 540152 36070 6 83 1000 6583
dataset_16_800k 323837 29449 6 84 1000 6584
dataset_16_800k 272742 32920 6 85 1000 6585
dataset_16_800k 752664 4191 6 86 1000 6586
dataset_16_800k 660700 25358 6 87 1000 6587
dataset_16_800k 455728 5615 6 88 1000 6588
dataset_16_800k 375870 49335 6 89 1000 6589
dataset_16_800k 769012 36559 6 90 1000 6590
dataset_16_800k 39095 39272 6 91 1000 6591
dataset_16_800k 530185 48812 6 92 1000 6592
dataset_16_800k 589611 63341 6 93 1000 6593
dataset_16_800k 143929 16715 6 94 1000 6594
dataset_16_800k 26879 48897 6 95 1000 6595
dataset_16_800k 322115 5642 6 96 1000 6596
dataset_16_800k 290328 52030 6 97 1000 6597
dataset_16_800k 1331 57052 6 98 1000 6598
dataset_16_800k 71954 62076 6 99 1000 6599
dataset_16_800k 675971 31910 7 0 1000 6600
dataset_16_800k 636435 51623 7 1 1000 6601
dataset_16_800k 540761 57562 7 2 1000 6602
dataset_16_800k 595760 50347 7 3 1000 6603
dataset_16_800k 722746 45320 7 4 1000 6604
dataset_16_800k 382936 64707 7 5 1000 6605
dataset_16_800k 505251 39503 7 6 1000 6606
dataset_16_800k 620958 15134 7 7 1000 6607
dataset_16_800k 733390 15746 7 8 1000 6608
dataset_16_800k 261920 31144 7 9 1000 6609
dataset_16_800k 216843 41940 7 10 1000 6610
dataset_16_800k 480565 63425 7 11 1000 6611
dataset_16_800k 133465 55097 7 12 1000 6612
dataset_16_800k 259238 48768 7 13 1000 6613
dataset_16_800k 492198 37250 7 14 1000 6614
dataset_16_800k 685808 50955 7 15 1000 6615
dataset_16_800k 654237 39162 7 16 1000 6616
dataset_16_800k 360830 6759 7 17 1000 6617
dataset_16_800k 599580 42340 7 18 1000 6618
dataset_16_800k 243703 61879 7 19 1000 6619
dataset_16_800k 469227 56065 7 20 1000 6620
dataset_16_800k 221046 27481 7 21 1000 6621
dataset_16_800k 249304 1532 7 22 1000 6622
dataset_16_800k 2499 14014 7 23 1000 6623
dataset_16_800k 347618 29098 7 24 1000 6624
dataset_16_800k 587382 4839 7 25 1000 6625
dataset_16_800k 767776 56684 7 26 1000 6626
dataset_16_800k 504404 18723 7 27 1000 6627
dataset_16_800k 265439 47083 7 28 1000 6628
dataset_16_800k 283998 30255 7 29 1000 6629
dataset_16_800k 250153 22140 7 30 1000 6630
dataset_16_800k 301648 30013 7 31 1000 6631
dataset_16_800k 68132 9961 7 32 1000 6632
dataset_16_800k 473896 2746 7 33 1000 6633
dataset_16_800k 24933 28747 7 34 1000 6634
dataset_16_800k 477103 1328 7 35 1000 6635
